Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-03-15T11:37:20.197Z","","","On-Demand","claude-4.6-opus-high-thinking","No","5664","3","98784","2309","106760","0.14"
"2026-03-15T11:33:18.782Z","","","On-Demand","claude-4.6-opus-high-thinking","No","3766","3","95018","5362","104149","0.21"
"2026-03-15T11:30:16.383Z","","","On-Demand","claude-4.6-opus-high-thinking","No","3132","3","91886","3362","98383","0.15"
"2026-03-15T11:25:01.486Z","","","On-Demand","claude-4.6-opus-high-thinking","No","6106","12091","176686","3348","198231","0.21"
"2026-03-15T11:22:59.735Z","","","On-Demand","claude-4.6-opus-high-thinking","No","85780","3","0","4778","90561","0.66"
"2026-03-15T11:16:02.741Z","","","On-Demand","claude-4.6-opus-high-thinking","No","9100","4","150254","3411","162769","0.22"
"2026-03-15T11:11:26.268Z","","","On-Demand","claude-4.6-opus-high-thinking","No","5457","3","67199","4609","77268","0.18"
"2026-03-15T11:06:32.570Z","","","On-Demand","claude-4.6-opus-high-thinking","No","67199","4","63686","7958","138847","0.65"
"2026-03-15T10:52:53.959Z","","","On-Demand","claude-4.6-opus-high-thinking","No","64711","9","315724","6850","387294","0.73"
"2026-03-15T10:49:38.041Z","","","On-Demand","claude-4.6-opus-high-thinking","No","51646","5","101334","1344","154329","0.41"
"2026-03-15T10:31:39.951Z","","","Included","claude-4.6-opus-high-thinking","No","130912","8","41295","7570","179785","Included"
"2026-03-15T10:22:54.812Z","","","Included","claude-4.6-opus-high-thinking","No","36790","4","24888","3340","65022","Included"
"2026-03-15T10:16:43.008Z","","","Included","claude-4.6-opus-high-thinking","No","22134","3","0","2454","24591","Included"
"2026-03-15T10:07:36.605Z","","","Included","claude-4.6-opus-high-thinking","No","709","3","18533","2261","21506","Included"
"2026-03-15T10:05:33.180Z","","","Included","claude-4.6-opus-high-thinking","No","22480","6","61015","2133","85634","Included"
"2026-03-15T10:01:19.447Z","","","Included","auto","No","0","2485","42496","1472","46453","Included"
"2026-03-15T09:59:11.262Z","","","Included","auto","No","0","24935","23040","2054","50029","Included"
"2026-03-15T09:54:13.589Z","","","Included","auto","No","0","77424","599552","3753","680729","Included"
"2026-03-15T09:17:20.795Z","","","Included","auto","No","0","34243","1094144","11793","1140180","Included"
"2026-03-15T08:59:53.542Z","","","Included","auto","No","0","18351","501760","7163","527274","Included"
"2026-03-15T08:58:45.735Z","","","Included","auto","No","0","1625","31744","1434","34803","Included"
"2026-03-15T08:55:20.301Z","","","Included","auto","No","0","6428","83456","892","90776","Included"
"2026-03-15T08:53:29.784Z","","","Included","auto","No","0","6463","67072","1113","74648","Included"
"2026-03-15T08:50:16.288Z","","","Included","auto","No","0","16804","630272","6747","653823","Included"
"2026-03-15T08:41:08.291Z","","","Included","auto","No","0","10487","1051648","6112","1068247","Included"
"2026-03-15T08:37:56.676Z","","","Included","auto","No","0","12466","1826304","4892","1843662","Included"
"2026-03-15T08:31:00.751Z","","","Included","auto","No","0","30051","3150336","12364","3192751","Included"
"2026-03-15T08:26:31.401Z","","","Included","auto","No","0","127376","545792","2057","675225","Included"
"2026-03-15T08:11:09.414Z","","","Included","auto","No","0","5583","250368","1519","257470","Included"
"2026-03-15T08:08:45.542Z","","","Included","auto","No","0","6478","361472","1111","369061","Included"
"2026-03-15T07:46:09.596Z","","","Included","auto","No","0","59496","2845696","16264","2921456","Included"
"2026-03-15T07:37:10.033Z","","","Included","auto","No","0","6881","393216","2680","402777","Included"
"2026-03-15T07:33:42.801Z","","","Included","auto","No","0","8506","353792","4251","366549","Included"
"2026-03-15T07:30:47.789Z","","","Included","auto","No","0","2038","165888","583","168509","Included"
"2026-03-15T07:28:07.510Z","","","Included","auto","No","0","9085","411136","3389","423610","Included"
"2026-03-15T07:19:46.560Z","","","Included","auto","No","0","8553","223232","4642","236427","Included"
"2026-03-15T07:16:22.534Z","","","Included","auto","No","0","17890","153088","2946","173924","Included"
"2026-03-15T06:52:30.617Z","","","Included","auto","No","0","21164","1107968","8244","1137376","Included"
"2026-03-15T06:48:49.864Z","","","Included","auto","No","0","8488","866304","5522","880314","Included"
"2026-03-15T06:45:23.786Z","","","Included","auto","No","0","3939","840704","1115","845758","Included"
"2026-03-15T06:43:27.508Z","","","Included","auto","No","0","3402","496128","976","500506","Included"
"2026-03-15T06:39:35.494Z","","","Included","auto","No","0","5036","815104","1692","821832","Included"
"2026-03-15T06:32:06.391Z","","","Included","auto","No","0","3683","464896","424","469003","Included"
"2026-03-15T06:31:21.890Z","","","Included","auto","No","0","67916","5549568","17851","5635335","Included"
"2026-03-15T06:26:20.642Z","","","Included","auto","No","0","5122","347648","1691","354461","Included"
"2026-03-15T06:25:13.950Z","","","Included","auto","No","0","24495","1209856","10111","1244462","Included"
"2026-03-15T06:24:01.995Z","","","Included","auto","No","0","49534","67072","336","116942","Included"
"2026-03-15T06:18:14.488Z","","","Included","auto","No","0","107625","1511936","13610","1633171","Included"
"2026-03-15T06:15:03.785Z","","","Included","auto","No","0","8388","94208","2912","105508","Included"
"2026-03-15T06:10:28.244Z","","","Included","auto","No","0","8567","635392","3498","647457","Included"
"2026-03-15T06:07:00.463Z","","","Included","auto","No","0","3965","254464","2249","260678","Included"
"2026-03-15T06:04:37.417Z","","","Included","auto","No","0","10457","311808","696","322961","Included"
"2026-03-15T06:03:29.302Z","","","Included","auto","No","0","3934","289792","1611","295337","Included"
"2026-03-15T06:00:56.910Z","","","Included","auto","No","0","10324","259072","6426","275822","Included"
"2026-03-15T05:24:49.868Z","","","Included","auto","No","0","9688","574464","3985","588137","Included"
"2026-03-15T05:23:53.151Z","","","Included","auto","No","0","16222","841216","5834","863272","Included"
"2026-03-15T05:23:19.622Z","","","Included","auto","No","0","3622","126976","1315","131913","Included"
"2026-03-15T05:22:06.091Z","","","Included","auto","No","0","10919","300544","4001","315464","Included"
"2026-03-15T05:19:48.498Z","","","Included","auto","No","0","10683","240128","6428","257239","Included"
"2026-03-15T05:18:11.327Z","","","Included","auto","No","0","6392","161280","2639","170311","Included"
"2026-03-15T05:16:51.987Z","","","Included","auto","No","0","29632","169472","3467","202571","Included"
"2026-03-15T05:16:44.603Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-03-15T05:16:01.760Z","","","Included","auto","No","0","18523","66560","2342","87425","Included"
"2026-03-15T04:47:56.107Z","","","Included","auto","No","0","4213","69632","2047","75892","Included"
"2026-03-15T04:42:31.154Z","","","Included","auto","No","0","27740","153088","4473","185301","Included"
"2026-03-15T04:39:37.282Z","","","Included","auto","No","0","15034","448512","2960","466506","Included"
"2026-03-15T04:38:24.544Z","","","Included","auto","No","0","17436","1259008","9555","1285999","Included"
"2026-03-15T04:34:23.808Z","","","Included","auto","No","0","12163","1018880","8444","1039487","Included"
"2026-03-15T04:28:58.262Z","","","Included","auto","No","0","16491","1571840","10128","1598459","Included"
"2026-03-15T04:23:00.585Z","","","Included","auto","No","0","5971","440832","3381","450184","Included"
"2026-03-15T04:21:26.256Z","","","Included","auto","No","0","23539","1511936","12491","1547966","Included"
"2026-03-15T04:18:54.563Z","","","Included","auto","No","0","4460","515072","2026","521558","Included"
"2026-03-15T04:14:21.485Z","","","Included","auto","No","0","160487","507392","4381","672260","Included"
"2026-03-15T04:13:09.962Z","","","Included","auto","No","0","143385","4458496","21759","4623640","Included"
"2026-03-15T04:02:36.353Z","","","Included","auto","No","0","6625","641024","1441","649090","Included"
"2026-03-15T04:00:44.044Z","","","Included","auto","No","0","5063","407040","1426","413529","Included"
"2026-03-15T03:57:17.529Z","","","Included","auto","No","0","21453","1314816","6658","1342927","Included"
"2026-03-15T03:55:44.785Z","","","Included","auto","No","0","717","160256","367","161340","Included"
"2026-03-15T03:53:21.800Z","","","Included","auto","No","0","6953","481792","3883","492628","Included"
"2026-03-15T03:50:08.588Z","","","Included","auto","No","0","12779","449024","4183","465986","Included"
"2026-03-15T03:48:47.572Z","","","Included","auto","No","0","6798","945664","3466","955928","Included"
"2026-03-15T03:45:05.519Z","","","Included","auto","No","0","5787","152576","3570","161933","Included"
"2026-03-15T03:44:17.242Z","","","Included","auto","No","0","47063","1392128","12894","1452085","Included"
"2026-03-15T03:39:16.522Z","","","Included","auto","No","0","18325","358912","6623","383860","Included"
"2026-03-15T03:37:18.123Z","","","Included","auto","No","0","23529","1882112","9811","1915452","Included"
"2026-03-15T03:34:58.469Z","","","Included","auto","No","0","1345","131072","1905","134322","Included"
"2026-03-15T03:34:15.935Z","","","Included","auto","No","0","32647","118784","6419","157850","Included"
"2026-03-15T03:33:46.892Z","","","Included","auto","No","0","698","130560","1005","132263","Included"
"2026-03-15T03:32:06.466Z","","","Included","auto","No","0","7898","1077760","6600","1092258","Included"
"2026-03-15T03:31:56.758Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-03-15T03:28:22.573Z","","","Included","auto","No","0","12014","870400","3142","885556","Included"
"2026-03-15T03:26:00.702Z","","","Included","auto","No","0","28218","1607680","5079","1640977","Included"
"2026-03-15T03:23:55.210Z","","","Included","auto","No","0","10810","1424896","5681","1441387","Included"
"2026-03-15T03:21:44.153Z","","","Included","auto","No","0","1614","259584","742","261940","Included"
"2026-03-15T03:20:29.338Z","","","Included","auto","No","0","1679","257536","916","260131","Included"
"2026-03-15T03:19:24.557Z","","","Included","auto","No","0","2903","509440","661","513004","Included"
"2026-03-15T03:18:22.470Z","","","Included","auto","No","0","4170","372736","500","377406","Included"
"2026-03-15T03:17:25.251Z","","","Included","auto","No","0","3325","366080","605","370010","Included"
"2026-03-15T03:15:57.931Z","","","Included","auto","No","0","3749","274432","1802","279983","Included"
"2026-03-15T03:13:04.792Z","","","Included","auto","No","0","127805","812544","4347","944696","Included"
"2026-03-15T03:10:24.764Z","","","Included","auto","No","0","116129","2731520","17582","2865231","Included"
"2026-03-15T03:08:27.254Z","","","Included","gpt-5.4-medium","No","0","3224","97280","2472","102976","Included"
"2026-03-15T03:05:35.176Z","","","Included","gpt-5.4-medium","No","0","3258","94208","2849","100315","Included"
"2026-03-15T03:04:27.169Z","","","Included","gpt-5.4-medium","No","0","237","94080","3144","97461","Included"
"2026-03-15T03:03:19.306Z","","","Included","gpt-5.4-medium","No","0","2244","90112","1813","94169","Included"
"2026-03-15T03:01:35.745Z","","","Included","gpt-5.4-medium","No","0","2711","87552","1977","92240","Included"
"2026-03-15T02:53:48.882Z","","","Included","gpt-5.4-medium","No","0","2260","85376","2571","90207","Included"
"2026-03-15T02:52:11.185Z","","","Included","auto","No","0","8105","1248676","3970","1260751","Included"
"2026-03-15T02:48:27.977Z","","","Included","gpt-5.4-medium","No","0","74698","10752","2077","87527","Included"
"2026-03-15T02:43:15.820Z","","","Included","auto","No","0","15776","1024743","4549","1045068","Included"
"2026-03-15T02:41:26.558Z","","","Included","auto","No","0","37655","67206","628","105489","Included"
"2026-03-15T02:40:01.390Z","","","Included","claude-4.6-opus-high-thinking","No","115068","8","548153","1257","664486","Included"
"2026-03-15T02:35:45.051Z","","","Included","claude-4.6-opus-high-thinking","No","120450","11","817132","12814","950407","Included"
"2026-03-15T02:30:04.575Z","","","Included","claude-4.6-opus-high-thinking","No","9545","6","311649","805","322005","Included"
"2026-03-15T02:26:51.137Z","","","Included","composer-1.5","No","0","18043","64544","1677","84264","Included"
"2026-03-15T02:25:26.798Z","","","Included","claude-4.6-opus-high-thinking","No","147335","8","146935","3623","297901","Included"
"2026-03-15T02:17:43.305Z","","","Included","auto","No","0","56174","434548","11470","502192","Included"
"2026-03-14T17:40:20.634Z","","","Included","auto","No","0","25629","653528","10176","689333","Included"
"2026-03-14T17:36:13.243Z","","","Included","auto","No","0","18865","734850","6185","759900","Included"
"2026-03-14T17:34:12.994Z","","","Included","gpt-5.4-medium","No","0","7690","75136","2356","85182","Included"
"2026-03-14T17:28:59.271Z","","","Included","auto","No","0","168502","11035","620","180157","Included"
"2026-03-14T17:27:33.011Z","","","Included","gpt-5.4-medium","No","0","114402","240000","6797","361199","Included"
"2026-03-14T17:24:38.225Z","","","Included","claude-4.5-sonnet","No","35552","21","71028","888","107489","Included"
"2026-03-14T17:23:21.865Z","","","Included","gpt-5.4-medium","No","0","324564","526720","3405","854689","Included"
"2026-03-14T16:39:56.636Z","","","Included","gpt-5.4-medium","No","0","347971","4784000","37799","5169770","Included"
"2026-03-14T16:36:16.778Z","","","Included","gpt-5.4-medium","No","0","202516","277632","4577","484725","Included"
"2026-03-14T16:20:42.430Z","","","Included","gpt-5.4-medium","No","0","69527","606720","3291","679538","Included"
"2026-03-14T16:17:13.460Z","","","Included","gpt-5.4-medium","No","0","0","0","0","0","Included"
"2026-03-14T16:14:48.109Z","","","Included","gpt-5.4-medium","No","0","98804","291072","9847","399723","Included"
"2026-03-14T16:04:15.774Z","","","Included","gpt-5.4-medium","No","0","75648","1472740","21346","1569734","Included"
"2026-03-14T16:01:06.948Z","","","Included","gpt-5.4-medium","No","0","28080","530149","12786","571015","Included"
"2026-03-14T15:57:24.831Z","","","Included","gpt-5.4-medium","No","0","816957","224000","13846","1054803","Included"
"2026-03-14T15:48:37.995Z","","","Included","gpt-5.4-medium","No","0","690252","939008","4256","1633516","Included"
"2026-03-14T15:36:47.848Z","","","Included","gpt-5.4-medium","No","0","444407","1497984","2931","1945322","Included"
"2026-03-14T15:36:09.402Z","","","Included","gpt-5.4-medium","No","0","1394","209536","900","211830","Included"
"2026-03-14T15:33:02.907Z","","","Included","gpt-5.4-medium","No","0","14490","195200","1124","210814","Included"
"2026-03-14T15:31:48.362Z","","","Included","gpt-5.4-medium","No","0","13942","195200","84","209226","Included"
"2026-03-14T15:27:30.804Z","","","Included","gpt-5.4-medium","No","0","296390","2988672","8035","3293097","Included"
"2026-03-14T15:24:14.948Z","","","Included","gpt-5.4-medium","No","0","31310","163072","614","194996","Included"
"2026-03-14T15:13:17.140Z","","","Included","gpt-5.4-medium","No","0","564138","2017536","8493","2590167","Included"
"2026-03-14T15:11:19.716Z","","","Included","gpt-5.4-medium","No","0","153848","7680","1679","163207","Included"
"2026-03-14T14:30:07.729Z","","","Included","gpt-5.4-medium","No","0","575103","1649920","3741","2228764","Included"
"2026-03-14T13:59:27.789Z","","","Included","gpt-5.4-medium","No","0","256847","140032","1967","398846","Included"
"2026-03-14T13:49:09.563Z","","","Included","gpt-5.4-medium","No","0","65825","967424","8017","1041266","Included"
"2026-03-14T13:43:25.112Z","","","Included","gpt-5.4-medium","No","0","33119","195200","3054","231373","Included"
"2026-03-14T13:31:36.911Z","","","Included","gpt-5.4-medium","No","0","129889","1933312","7935","2071136","Included"
"2026-03-14T13:28:08.385Z","","","Included","gpt-5.4-medium","No","0","72478","10752","403","83633","Included"
"2026-03-14T13:22:01.355Z","","","Included","gpt-5.4-medium","No","0","0","0","0","0","Included"
"2026-03-14T13:15:37.673Z","","","Included","gpt-5.4-medium","No","0","0","0","0","0","Included"
"2026-03-14T13:14:39.465Z","","","Included","gpt-5.4-medium","No","0","0","0","0","0","Included"
"2026-03-14T02:19:07.942Z","","","Included","gpt-5.4-medium","No","0","907346","2933248","25204","3865798","Included"
"2026-03-14T02:18:25.199Z","","","Included","gpt-5.4-medium","No","0","0","0","0","0","Included"
"2026-03-13T18:20:15.325Z","","","Included","gpt-5.4-medium","No","0","355944","7701376","27346","8084666","Included"
"2026-03-13T18:18:05.905Z","","","Included","gpt-5.4-medium","No","0","350844","359552","4188","714584","Included"
"2026-03-13T18:15:28.002Z","","","Included","gpt-5.4-medium","No","0","337724","1198080","5593","1541397","Included"
"2026-03-13T18:15:08.942Z","","","Included","auto","No","0","2408","23816","496","26720","Included"
"2026-03-13T18:14:48.521Z","","","Included","gpt-5.4-medium","No","0","0","0","0","0","Included"
"2026-03-13T17:26:07.372Z","","","Included","gpt-5.4-medium","No","0","46339","1271680","5846","1323865","Included"
"2026-03-13T17:25:08.376Z","","","Included","gpt-5.4-medium","No","0","8367","147712","1103","157182","Included"
"2026-03-13T17:22:07.003Z","","","Included","gpt-5.4-medium","No","0","12074","1061632","7521","1081227","Included"
"2026-03-13T17:18:06.803Z","","","Included","gpt-5.4-medium","No","0","143692","297728","772","442192","Included"
"2026-03-13T17:16:07.373Z","","","Included","gpt-5.4-medium","No","0","140710","282624","4527","427861","Included"
"2026-03-13T17:11:19.864Z","","","Included","gpt-5.4-medium","No","0","10230","255744","3487","269461","Included"
"2026-03-13T17:08:08.903Z","","","Included","gpt-5.4-medium","No","0","14348","369280","5211","388839","Included"
"2026-03-13T16:55:28.355Z","","","Included","gpt-5.4-medium","No","0","10371","342528","5055","357954","Included"
"2026-03-13T16:55:11.192Z","","","Included","gpt-5.4-medium","No","0","0","0","0","0","Included"
"2026-03-13T16:53:25.830Z","","","Included","gpt-5.4-medium","No","0","1481","109568","1152","112201","Included"
"2026-03-13T16:50:20.738Z","","","Included","gpt-5.4-medium","No","0","1168","108544","1029","110741","Included"
"2026-03-13T16:49:06.946Z","","","Included","gpt-5.4-medium","No","0","198","108544","826","109568","Included"
"2026-03-13T16:47:49.033Z","","","Included","claude-4.5-sonnet","No","17075","1","0","532","17608","Included"
"2026-03-13T16:46:43.379Z","","","Included","gpt-5.4-medium","No","0","132215","326400","1309","459924","Included"
"2026-03-13T16:41:50.226Z","","","Included","gpt-5.4-medium","No","0","110347","1219328","6324","1335999","Included"
"2026-03-13T16:38:56.893Z","","","Included","gpt-5.4-medium","No","0","38519","827264","2921","868704","Included"
"2026-03-13T16:37:16.760Z","","","Included","gpt-5.4-medium","No","0","25200","274176","1852","301228","Included"
"2026-03-13T16:34:47.239Z","","","Included","gpt-5.4-medium","No","0","1400","47616","667","49683","Included"
"2026-03-13T16:32:46.204Z","","","Included","auto","No","0","41696","41208","2872","85776","Included"
"2026-03-13T16:31:10.899Z","","","Included","gpt-5.4-medium","No","0","12673","35072","1026","48771","Included"
"2026-03-13T16:08:44.745Z","","","Included","gpt-5.4-medium","No","0","23566","559744","10046","593356","Included"
"2026-03-13T16:02:22.931Z","","","Included","gpt-5.4-medium","No","0","70888","122496","8549","201933","Included"
"2026-03-13T15:09:36.008Z","","","Included","gpt-5.4-medium","No","0","68011","95872","4923","168806","Included"
"2026-03-13T13:14:22.008Z","","","Included","auto","No","0","53379","77586","4124","135089","Included"
"2026-03-13T13:12:17.307Z","","","Included","auto","No","0","109801","98885","6574","215260","Included"
"2026-03-13T13:02:20.579Z","","","Included","auto","No","0","33486","41424","2520","77430","Included"
"2026-03-12T16:44:05.313Z","","","Included","auto","No","0","1025","386880","1504","389409","Included"
"2026-03-12T16:38:51.411Z","","","Included","auto","No","0","8435","745824","6271","760530","Included"
